"timestamp","lum","umidar","tempar","umidsolz1raw","umidsolz1","umidsolz2raw","umidsolz2","tempsol"
2020-02-24 11:30:00,0,52.2,30.5,17003.9166666667,35.3181857638889,10579.3125,48.3293836805556,21.7
2020-02-24 12:00:00,0,54.6,29.3,16992,35.3385416666667,10627.5833333333,48.2398003472222,22.9
2020-02-24 12:30:00,0,65.9,26.9,16977.0833333333,35.359765625,10673.4791666667,48.1521267361111,23.8
2020-02-24 13:00:00,0,58.1,29.4,16961.75,35.3816840277778,10714.4375,48.0647135416667,24.2
2020-02-24 13:30:00,0,54.2,30.9,16946.6875,35.4036892361111,10760.2083333333,47.9780815972222,24.8
2020-02-24 14:00:00,0,59.7,28.7,16928.6458333333,35.42734375,10807.625,47.8874131944444,25.7
2020-02-24 14:30:00,0,62.9,27.8,16914.1458333333,35.4518229166667,10852.2916666667,47.7980902777778,26.1
2020-02-24 15:00:00,0,60.3,28.6,16895.5,35.4766927083333,10901.9375,47.7097222222222,26.3
2020-02-24 15:30:00,0,69.1,26.1,16879.3958333333,35.50234375,10956.9583333333,47.6224826388889,26.3
2020-02-24 16:00:00,0,67.4,26.7,16863.75,35.5287326388889,11014.0625,47.536328125,26.2
2020-02-24 16:30:00,0,64.7,27.8,16847.5416666667,35.5561631944444,11079.0625,47.4517795138889,26.1
2020-02-24 17:00:00,0,78.9,24,16840.1666666667,35.5842881944444,11145.3125,47.366796875,26
2020-02-24 17:30:00,0,82.8,23.3,16825.125,35.61328125,11219.75,47.28203125,25.7
2020-02-24 18:00:00,0,85.3,22.8,16808.1875,35.6430989583333,11296.1041666667,47.1964409722222,25.2
2020-02-24 18:30:00,0,97.5,21.6,16792.375,35.6733506944444,11377.5208333333,47.1111111111111,24.5
2020-02-24 19:00:00,0,95.3,21.7,16778,35.7048611111111,11466.625,47.0262586805556,23.8
2020-02-24 19:30:00,0,94.6,21.3,16762.5416666667,35.7376302083333,11562.6041666667,46.9431423611111,23.4
2020-02-24 20:00:00,0,95.6,21.5,16743.9583333333,35.7711371527778,11635.6458333333,46.8614583333333,22.9
2020-02-24 20:30:00,0,94.4,21.2,16725.3333333333,35.8045572916667,11700.4166666667,46.7815104166667,22.6
2020-02-24 21:00:00,0,94.8,21.1,16708.2291666667,35.8378472222222,11763.2291666667,46.7029079861111,22.2
2020-02-24 21:30:00,0,96.5,20.8,16691.1875,35.870703125,11808.5833333333,46.6259548611111,21.9
2020-02-24 22:00:00,0,96.2,20.6,16672.25,35.9031684027778,11855.8333333333,46.5512586805556,21.7
2020-02-24 22:30:00,0,96.3,20.4,16654.625,35.9353298611111,11903.4791666667,46.4791666666667,21.1
2020-02-24 23:00:00,0,96.3,20.4,16635.0208333333,35.9674045138889,11951.875,46.4095920138889,20.9
2020-02-24 23:30:00,0,95.9,20.4,16619.9791666667,35.9990451388889,12001.7916666667,46.3424045138889,20.8
2020-02-25 00:00:00,0,95.6,20.1,16600.6875,36.0305121527778,11991.0625,46.2776475694444,20.6
2020-02-25 00:30:00,0,95.6,20.1,16581.9791666667,36.0614583333333,11973.625,46.2148871527778,20.4
2020-02-25 01:00:00,0,96,20,16565.6041666667,36.0920572916667,11971.3125,46.1534722222222,20.2
2020-02-25 01:30:00,0,96.5,19.9,16555.6875,36.1221354166667,11960.3958333333,46.0934461805556,20.1
2020-02-25 02:00:00,0,96.8,19.8,16525.875,36.1514756944444,12065.75,46.034765625,19.9
2020-02-25 02:30:00,0,97.4,19.6,16506.8541666667,36.1803385416667,12057.8333333333,45.9770833333333,19.8
2020-02-25 03:00:00,0,97.9,19.6,16495.5416666667,36.2082899305556,12050.8125,45.9198784722222,19.7
2020-02-25 03:30:00,0,98.6,19.4,16479.2291666667,36.2353298611111,12039.7291666667,45.8632378472222,19.5
2020-02-25 04:00:00,0,98.9,19.3,16463.0833333333,36.2615451388889,12028.7083333333,45.8066840277778,19.2
2020-02-25 04:30:00,0,99.9,19.2,16444.2291666667,36.2870225694444,12014.3333333333,45.7506944444444,19.2
2020-02-25 05:00:00,0,99.9,19.1,16426.7916666667,36.3124131944444,12042.875,45.6953993055556,19.1
2020-02-25 05:30:00,0,99.9,19.2,16410.7708333333,36.3374565972222,12066,45.6411024305556,18.8
2020-02-25 06:00:00,0,99.9,19.1,16393.2291666667,36.3615885416667,12102.6041666667,45.5881076388889,18.9
2020-02-25 06:30:00,0,99.9,19.2,16382.6458333333,36.3850260416667,12113.5833333333,45.5368489583333,18.9
2020-02-25 07:00:00,0,98.5,19.6,16354.0208333333,36.4080295138889,12122.8541666667,45.4877604166667,18.7
2020-02-25 07:30:00,0,97.2,20.1,16330.3958333333,36.4303385416667,12122.3333333333,45.4411892361111,18.7
2020-02-25 08:00:00,0,95.1,20.8,16314.5208333333,36.4517361111111,12127.7291666667,45.3960069444444,18.9
2020-02-25 08:30:00,0,90.3,23.2,16308.75,36.4724392361111,12133.3125,45.3516059027778,19.1
2020-02-25 09:00:00,0,78.1,25.3,16301.9166666667,36.4926215277778,12140.9375,45.3072916666667,19.5
2020-02-25 09:30:00,0,69.6,27.3,16297.5416666667,36.5122829861111,12144.1666666667,45.2617621527778,20.4
2020-02-25 10:00:00,0,68.2,27.8,16292.6666666667,36.53125,12140.2916666667,45.2154079861111,21.1
2020-02-25 10:30:00,0,65.6,28.4,16287.3541666667,36.5498697916667,12130.9375,45.1681423611111,22.2
2020-02-25 11:00:00,0,58.9,30.1,16282.8125,36.5683159722222,12121.4375,45.1200954861111,23.1
2020-02-25 11:30:00,0,61.2,29.6,16278.5416666667,36.5858940972222,12115.2291666667,45.0717881944444,24.1
2020-02-25 12:00:00,0,60.3,28.8,16271.4791666667,36.6025607638889,12109.0625,45.0177517361111,24.9
2020-02-25 12:30:00,0,56.8,30.6,16268.5208333333,36.6181423611111,12108.2916666667,44.958203125,25.4
2020-02-25 13:00:00,0,62.3,28.6,16261.7916666667,36.6327690972222,12119.3125,44.8932291666667,26.1
2020-02-25 13:30:00,0,58.7,29.5,16258.2708333333,36.6467013888889,12132.875,44.822265625,26.4
2020-02-25 14:00:00,0,57.3,30.3,16257.4583333333,36.6587673611111,12148.5208333333,44.7556423611111,26.9
2020-02-25 14:30:00,0,52.8,32.3,16254.4583333333,36.669921875,12170.4375,44.6840277777778,27.2
2020-02-25 15:00:00,0,74.7,28.2,16256.1875,36.6805989583333,12208.5625,44.6072482638889,27.8
2020-02-25 15:30:00,0,78.6,27.5,16260.5208333333,36.6905381944444,12251.4791666667,44.5249131944444,27.8
2020-02-25 16:00:00,0,80.7,27,16263.7916666667,36.699609375,12306.8958333333,44.437109375,27.6
2020-02-25 16:30:00,0,87.9,25.5,16265.5416666667,36.7077256944444,12359.75,44.3437934027778,27.2
2020-02-25 17:00:00,0,94.8,24.4,16261.0625,36.7149739583333,12410.4583333333,44.2483072916667,26.9
2020-02-25 17:30:00,0,93.2,24.4,16254.5,36.7215277777778,12461.875,44.1505208333333,26.5
2020-02-25 18:00:00,0,92.2,23.7,16258,36.7273871527778,12508.9583333333,44.0513888888889,26
2020-02-25 18:30:00,0,93.5,23,16258.0625,36.7331163194444,12550.9791666667,43.9485243055556,25.6
2020-02-25 19:00:00,0,99.2,22.5,16253.4166666667,36.7369791666667,12590.5,43.8420572916667,24.9
2020-02-25 19:30:00,0,98.1,22.7,16253.2083333333,36.7396267361111,12629.2708333333,43.7317274305556,24.2
2020-02-25 20:00:00,0,96.6,22.3,16254.5625,36.7415798611111,12671.5625,43.6181423611111,23.9
2020-02-25 20:30:00,0,96.6,22.4,16251.1666666667,36.7432725694444,12718.1041666667,43.5015190972222,23.5
2020-02-25 21:00:00,0,94.6,22.3,16245.9791666667,36.7446180555556,12778.7916666667,43.3820746527778,23.1
2020-02-25 21:30:00,0,94.7,22.3,16241.2083333333,36.7455295138889,12852.8958333333,43.2595052083333,22.8
2020-02-25 22:00:00,0,95.1,22.2,16237.9583333333,36.7461371527778,12918.3125,43.1331597222222,22.6
2020-02-25 22:30:00,0,96.6,22,16227.9791666667,36.7464409722222,12986.5416666667,43.0026041666667,22.3
2020-02-25 23:00:00,0,96.9,21.8,16212.375,36.7464409722222,13053.0833333333,42.8679253472222,22.2
2020-02-25 23:30:00,0,97.4,21.3,16217.7083333333,36.7461371527778,13108.6875,42.7293402777778,22.1
2020-02-26 00:00:00,0,97.4,21.1,16218.1041666667,36.7452690972222,13228.125,42.5880642361111,21.6
2020-02-26 00:30:00,0,99.9,20.7,16223.8333333333,36.7441840277778,13337.6458333333,42.4442708333333,21.5
2020-02-26 01:00:00,0,99.9,20.7,16229.0416666667,36.742578125,13458.7291666667,42.2986979166667,21.3
2020-02-26 01:30:00,0,99.9,20.6,16235.75,36.7408420138889,13584.9375,42.1517795138889,20.8
2020-02-26 02:00:00,0,99.9,20.5,16248.8541666667,36.7390190972222,13590.4583333333,42.0038628472222,20.8
2020-02-26 02:30:00,0,99.9,20.4,16251.7291666667,36.7369791666667,13696.6666666667,41.8553385416667,20.6
