"Time Stamp,""Umidade do ar"",""Temperatura do ar"",""Umidade do solo Z1 RAW"",""Umidade do solo Z1 %"",""Umidade do solo Z2 RAW"",""Umidade do solo Z2 %"",""Temperatura do solo"""
01/04/2020 01:30,94.7,20.8,22540,23.6,16400,36.4,21.4
01/04/2020 02:00,95.5,20.4,22537,23.6,16384,36.5,21.2
01/04/2020 02:30,96.4,20.1,22561,23.5,16420,36.4,20.9
01/04/2020 03:00,96.9,19.8,22528,23.6,16400,36.4,20.7
01/04/2020 03:30,97,19.8,22529,23.6,16388,36.5,20.4
01/04/2020 04:00,97.1,19.6,22533,23.6,16457,36.3,20.1
01/04/2020 04:30,97.1,19.4,22529,23.6,16388,36.5,20
01/04/2020 05:00,97.2,19.2,22672,23.3,16461,36.3,19.6
01/04/2020 05:30,98,19.3,22581,23.5,16481,36.3,19.4
01/04/2020 06:00,98.6,19.4,22672,23.3,16460,36.3,19.4
01/04/2020 06:30,99,19.5,22688,23.2,16385,36.5,19.2
01/04/2020 07:00,98.3,19.9,22692,23.2,16385,36.5,18.9
01/04/2020 07:30,96.4,20.8,22709,23.2,16448,36.3,19.1
01/04/2020 08:00,94.7,21.5,22545,23.5,16389,36.5,19.3
01/04/2020 08:30,90.9,23.3,22664,23.3,16456,36.3,19.6
01/04/2020 09:00,87.4,24.4,22688,23.2,16416,36.4,20
01/04/2020 09:30,78.8,26.5,22705,23.2,16449,36.3,20.5
01/04/2020 10:00,69.4,28.6,22709,23.2,16416,36.4,21.4
01/04/2020 10:30,63.8,28.9,22669,23.3,16424,36.4,22.4
01/04/2020 11:00,55.6,30.8,22688,23.2,16416,36.4,23.5
01/04/2020 11:30,51.2,32.1,22540,23.6,16912,35.4,24.8
01/04/2020 12:00,61.4,30.1,22529,23.6,16676,35.9,25.9
01/04/2020 12:30,48.5,34.3,22560,23.5,16628,36,27.2
01/04/2020 13:00,49.3,33.5,22611,23.4,16384,36.5,28.4
01/04/2020 13:30,44.8,35.3,22593,23.4,16730,35.8,29.6
01/04/2020 14:00,44.4,35.7,22549,23.5,16679,35.9,30.8
01/04/2020 14:30,49.6,33.4,22614,23.4,16482,36.3,31.7
01/04/2020 15:00,44.6,35.5,22612,23.4,16386,36.5,32.2
01/04/2020 18:00,81.9,26.2,16513,36.2,20738,27.3,31.7
01/04/2020 19:00,87.6,24.8,16741,35.7,20494,27.8,29.7
01/04/2020 19:30,89.8,24.4,16800,35.6,20488,27.9,28.6
01/04/2020 20:00,89.9,24.2,16741,35.7,20786,27.2,27.9
01/04/2020 20:30,90.4,24,16418,36.4,20508,27.8,27.1
01/04/2020 21:00,90.7,23.9,16384,36.5,20498,27.8,26.4
01/04/2020 21:30,90.8,23.7,16394,36.5,20502,27.8,25.8
01/04/2020 22:00,91,23.6,16396,36.5,20496,27.8,25.4
01/04/2020 22:30,91.3,23.6,16418,36.4,20482,27.9,24.9
01/04/2020 23:00,91.3,23.5,16388,36.5,20512,27.8,24.6
01/04/2020 23:30,92,23.1,16418,36.4,20528,27.8,24.2
02/04/2020 00:00,92.6,22.7,16416,36.4,20486,27.9,23.9
02/04/2020 00:30,93.4,22.4,17080,35,20660,27.5,23.6
02/04/2020 01:00,94.2,22.1,17080,35,20496,27.8,23.1
02/04/2020 01:30,94.2,22,17080,35,20486,27.9,23
02/04/2020 02:00,96.4,20.7,17168,34.8,20480,27.9,22.4
02/04/2020 02:30,98.3,20.2,16394,36.5,20630,27.6,22.1
02/04/2020 03:00,99.2,20.1,16416,36.4,20482,27.9,21.7
02/04/2020 03:30,99.9,19.9,16418,36.4,20544,27.7,21.2
02/04/2020 04:00,99.9,19.9,17248,34.7,20570,27.7,20.7
02/04/2020 04:30,99.9,19.8,16416,36.4,20550,27.7,20.6
02/04/2020 05:00,99.9,19.8,17264,34.6,20545,27.7,20.2
02/04/2020 05:30,99.9,19.8,17281,34.6,20552,27.7,20.1
02/04/2020 06:00,99.9,19.7,17304,34.5,20562,27.7,19.9
02/04/2020 06:30,99.9,19.6,17296,34.6,20552,27.7,19.7
02/04/2020 07:00,99.9,19.8,17296,34.6,20546,27.7,19.4
02/04/2020 07:30,99.3,20.5,16384,36.5,20498,27.8,19.4
02/04/2020 08:00,97.7,21.1,16518,36.2,20627,27.6,19.6
02/04/2020 08:30,96.7,21.5,16385,36.5,20796,27.2,19.8
02/04/2020 09:00,91.2,24,16449,36.3,20996,26.8,20.1
02/04/2020 09:30,86.5,25.6,16450,36.3,20776,27.3,20.6
02/04/2020 10:00,79.9,26.8,16594,36,20992,26.8,21.4
02/04/2020 10:30,70.2,28.8,16558,36.1,20480,27.9,22.4
02/04/2020 11:00,65.3,29.8,16519,36.2,20968,26.9,23.8
02/04/2020 11:30,62.7,30.1,16418,36.4,20480,27.9,24.8
02/04/2020 12:00,55.3,32,16398,36.5,20968,26.9,26
02/04/2020 12:30,54.2,30.9,16386,36.5,20896,27,26.9
02/04/2020 13:00,45.2,33.5,16514,36.2,20881,27,27.9
02/04/2020 13:30,49.8,31.7,16458,36.3,20864,27.1,28.8
02/04/2020 14:00,40.4,35.9,16406,36.4,20737,27.3,29.6
02/04/2020 14:30,40.8,34.9,16474,36.3,20866,27.1,30.6
02/04/2020 15:00,37.1,34.9,16400,36.4,20754,27.3,31.5
02/04/2020 15:30,38.9,34.3,16450,36.3,20490,27.9,32.2
02/04/2020 16:00,45.8,31.7,16450,36.3,20544,27.7,32.6
02/04/2020 16:30,44.2,31.9,16386,36.5,20530,27.8,32.6
02/04/2020 17:00,49.6,30.9,14410,40.6,20554,27.7,32.5
02/04/2020 17:30,54.7,29.3,16386,36.5,20752,27.3,32.1
02/04/2020 18:00,59.5,28.7,14193,41.1,20552,27.7,31.3
02/04/2020 18:30,66.5,27.8,16414,36.4,20762,27.3,30.8
02/04/2020 19:00,62.7,27.2,16456,36.3,20808,27.2,30.1
02/04/2020 19:30,69.5,26.6,14212,41,16388,36.5,28.4
02/04/2020 20:00,73.8,26.3,14272,40.9,16414,36.4,28.2
02/04/2020 20:30,76.7,26.1,16424,36.4,16650,35.9,27.9
02/04/2020 21:00,80.3,25.8,14249,41,16517,36.2,27.2
02/04/2020 21:30,83.6,25.4,16384,36.5,16609,36,26.9
02/04/2020 22:00,84,25.3,16385,36.5,16392,36.5,26.6
02/04/2020 22:30,83.2,25.1,16457,36.3,16646,35.9,26.1
02/04/2020 23:00,82.5,25.1,16456,36.3,16768,35.7,25.6
02/04/2020 23:30,81.7,24.8,16386,36.5,16646,35.9,25.5
03/04/2020 00:00,82,24.6,16388,36.5,16642,35.9,25.1
03/04/2020 00:30,82.5,24.2,16416,36.4,16387,36.5,24.8
03/04/2020 01:00,82.1,24.2,16398,36.5,16770,35.7,24.4
03/04/2020 01:30,81.7,24.1,16512,36.2,16394,36.5,24.2
03/04/2020 02:00,83.2,23.9,16517,36.2,16488,36.3,24.1
03/04/2020 02:30,84,23.8,16386,36.5,16512,36.2,23.7
03/04/2020 03:00,84.6,23.6,16410,36.4,16554,36.1,23.6
03/04/2020 03:30,86.3,23.5,16386,36.5,16561,36.1,23.4
03/04/2020 04:00,87.2,23.3,16403,36.4,16403,36.4,23.1
03/04/2020 04:30,87.4,23.2,16517,36.2,16552,36.1,22.9
03/04/2020 05:00,88.6,23,16386,36.5,16426,36.4,22.8
03/04/2020 05:30,89.9,22.8,16529,36.2,16579,36.1,22.7
03/04/2020 06:00,90.6,22.5,16526,36.2,16643,35.9,22.4
03/04/2020 06:30,90.9,22.5,16528,36.2,16663,35.9,22.2
03/04/2020 07:00,95.4,21.7,16514,36.2,16593,36,22.2
03/04/2020 07:30,95.5,21.8,16521,36.2,16576,36.1,21.9
03/04/2020 08:00,95.4,21.9,16579,36.1,16712,35.8,21.8
03/04/2020 08:30,95.7,22.2,16513,36.2,16558,36.1,21.5
03/04/2020 09:00,94.3,23,16386,36.5,16748,35.7,21.6
03/04/2020 09:30,91.3,24.7,16385,36.5,16744,35.7,21.8
03/04/2020 10:00,90.6,24.4,16579,36.1,16728,35.8,22.1
03/04/2020 10:30,86.8,25,16514,36.2,16392,36.5,22.4
03/04/2020 11:00,86.4,25.2,16532,36.2,16820,35.6,22.8
03/04/2020 11:30,86.6,25.4,16515,36.2,16848,35.5,22.9
03/04/2020 12:00,88.5,25.3,16460,36.3,16868,35.5,23.4
03/04/2020 14:30,53.2,32.5,14092,41.3,16392,36.5,25.8
03/04/2020 15:00,65.7,31.4,14208,41,16420,36.4,26.8
03/04/2020 15:30,59.8,32.6,14217,41,16392,36.5,27.6
03/04/2020 16:00,73.3,27.3,14176,41.1,16545,36.1,28.3
03/04/2020 16:30,77.2,25.7,14229,41,16640,35.9,28.1
03/04/2020 17:00,76.6,25.6,14112,41.3,16480,36.3,27.6
03/04/2020 17:30,65,24.5,14236,41,16650,35.9,27.1
03/04/2020 18:00,58.1,23,14289,40.9,16674,35.9,26.6
03/04/2020 18:30,60.2,22.4,14145,41.2,16561,36.1,25.9
03/04/2020 19:00,63,21.8,14160,41.1,16385,36.5,25
03/04/2020 19:30,68.4,21.8,16416,36.4,16714,35.8,24.3
03/04/2020 20:00,71,21.9,16396,36.5,16710,35.8,23.7
03/04/2020 20:30,76.1,21.4,16577,36.1,16648,35.9,23.1
03/04/2020 21:00,80.5,21,16384,36.5,16384,36.5,22.6
03/04/2020 21:30,83.3,20.6,16713,35.8,20512,27.8,22.2
03/04/2020 22:00,87.7,20.3,16760,35.7,20544,27.7,21.8
03/04/2020 22:30,90,20,16768,35.7,20528,27.8,21.2
03/04/2020 23:00,90.9,19.7,16769,35.7,20490,27.9,20.8
03/04/2020 23:30,92.5,19.3,16849,35.5,20570,27.7,20.5
04/04/2020 00:00,93.3,19.1,16404,36.4,20570,27.7,20.2
04/04/2020 00:30,93.9,19,16386,36.5,20484,27.9,19.8
04/04/2020 01:00,95.2,18.8,16398,36.5,20609,27.6,19.4
04/04/2020 01:30,95.3,18.6,16435,36.4,20608,27.6,19.2
04/04/2020 02:00,95.7,18.5,16384,36.5,20504,27.8,19.1
04/04/2020 02:30,95.7,18.3,16458,36.3,20619,27.6,18.8
04/04/2020 03:00,96,18.1,16466,36.3,20629,27.6,18.4
04/04/2020 03:30,96.2,18.4,16454,36.3,20650,27.5,18.3
04/04/2020 04:00,96.5,18.4,16404,36.4,20504,27.8,18.2
04/04/2020 04:30,96.7,18.4,16392,36.5,20492,27.9,18
04/04/2020 05:00,96.9,18.1,16384,36.5,20500,27.8,17.8
04/04/2020 05:30,97.2,17.9,16388,36.5,20544,27.7,17.8
04/04/2020 06:00,98,17.6,16449,36.3,20496,27.8,17.4
04/04/2020 06:30,98.1,17.4,16449,36.3,20489,27.9,17.5
04/04/2020 07:00,97.4,18.2,16449,36.3,20485,27.9,17.2
04/04/2020 07:30,94,19.7,16656,35.9,20544,27.7,17.4
04/04/2020 08:00,91.1,21.2,16588,36.1,20544,27.7,17.4
04/04/2020 08:30,81.1,22.8,14180,41.1,16512,36.2,17.7
04/04/2020 09:00,69.7,25.2,16534,36.2,20496,27.8,18.4
04/04/2020 09:30,65.9,25.3,16804,35.6,20500,27.8,19.2
04/04/2020 10:00,61.9,26.2,16386,36.5,20806,27.2,20.1
04/04/2020 10:30,60.1,27.1,16416,36.4,20802,27.2,20.9
04/04/2020 11:00,52.4,29.1,16769,35.7,20482,27.9,22.2
04/04/2020 11:30,60.4,25.3,16601,36,20744,27.3,23.2
04/04/2020 12:00,49.6,29.7,16517,36.2,20752,27.3,23.9
04/04/2020 12:30,42.8,32.3,16392,36.5,20750,27.3,25
04/04/2020 13:00,44.1,32.4,16484,36.3,20482,27.9,26
04/04/2020 13:30,43.9,32.3,14145,41.2,20514,27.8,27.2
04/04/2020 14:00,43.2,33.3,14350,40.8,20769,27.3,28.4
04/04/2020 14:30,41.4,34.1,14342,40.8,20480,27.9,29.3
04/04/2020 15:00,45,32.6,14350,40.8,20738,27.3,30.1
04/04/2020 15:30,50.2,30.3,14482,40.5,20524,27.8,30.4
04/04/2020 16:00,58.7,27.3,14376,40.7,20545,27.7,30.3
04/04/2020 16:30,63.2,26.1,14503,40.4,20616,27.6,29.8
04/04/2020 17:00,75.5,24.3,14507,40.4,20640,27.5,29
04/04/2020 17:30,80,23.5,14509,40.4,20992,26.8,27.9
04/04/2020 18:00,84.9,22.5,14345,40.8,20691,27.4,27.1
04/04/2020 18:30,86.4,22.2,14374,40.7,20728,27.4,26.1
04/04/2020 19:00,88.5,21.8,14482,40.5,20736,27.3,25.3
04/04/2020 19:30,91.4,21.4,14548,40.3,20992,26.8,24.5
04/04/2020 20:00,92.1,21.4,16384,36.5,20736,27.3,23.8
04/04/2020 20:30,92.9,21.2,16384,36.5,21008,26.8,23.2
04/04/2020 21:00,91.5,21.4,16404,36.4,21008,26.8,22.6
04/04/2020 21:30,91.8,21.2,16388,36.5,21028,26.7,22.2
04/04/2020 22:00,92,21,16400,36.4,20996,26.8,21.9
04/04/2020 22:30,92,21.1,16416,36.4,21028,26.7,21.4
04/04/2020 23:00,92.7,20.8,16388,36.5,21024,26.7,21.1
04/04/2020 23:30,93.5,20.2,16388,36.5,20996,26.8,20.9
05/04/2020 00:00,93.5,19.9,16404,36.4,21040,26.7,20.6
05/04/2020 00:30,94.8,19.6,16404,36.4,21016,26.8,20.2
05/04/2020 01:00,93.5,20.1,16400,36.4,20992,26.8,20.1
05/04/2020 01:30,93.3,20.1,16416,36.4,21040,26.7,19.8
05/04/2020 02:00,94.7,19.3,16400,36.4,21032,26.7,19.6
05/04/2020 02:30,95.1,19.1,16400,36.4,20996,26.8,19.3
05/04/2020 03:00,95.9,18.9,16404,36.4,21016,26.8,19.2
05/04/2020 03:30,96.4,18.4,16404,36.4,21024,26.7,18.8
05/04/2020 04:00,96.6,18.3,16384,36.5,21024,26.7,18.7
05/04/2020 04:30,96.9,18,16400,36.4,20997,26.8,18.5
05/04/2020 05:00,96.5,18.2,16388,36.5,20997,26.8,18.2
05/04/2020 05:30,96.6,18.1,16404,36.4,21048,26.7,18
05/04/2020 06:00,96.8,17.9,16384,36.5,20992,26.8,17.9
05/04/2020 06:30,97.4,17.7,16384,36.5,21024,26.7,17.5
05/04/2020 07:00,97,18.2,16484,36.3,21048,26.7,17.5
05/04/2020 07:30,92.8,20.2,16548,36.1,20997,26.8,17.3
05/04/2020 08:00,91.4,20.9,16616,36,21032,26.7,17.6
05/04/2020 08:30,90,21.7,16480,36.3,21048,26.7,17.9
05/04/2020 09:00,90.3,21.3,16512,36.2,21028,26.7,18.3
05/04/2020 09:30,81.6,23.3,16404,36.4,20480,27.9,18.8
05/04/2020 10:00,75.6,24.3,16556,36.1,20528,27.8,19.3
05/04/2020 10:30,67,26.4,14530,40.4,20480,27.9,20.1
05/04/2020 11:00,57,27.9,16480,36.3,21008,26.8,21
05/04/2020 11:30,47.7,29.1,16576,36.1,20992,26.8,22.3
05/04/2020 12:00,41,32.2,16514,36.2,20928,26.9,23.8
05/04/2020 12:30,39.7,32.8,16386,36.5,20864,27.1,25.1
05/04/2020 13:00,39.6,34.2,14464,40.5,20752,27.3,26.7
05/04/2020 13:30,40.8,35.1,13841,41.8,20484,27.9,28.2
05/04/2020 14:00,40.1,35.4,13824,41.9,20480,27.9,29.5
05/04/2020 14:30,39.9,35.7,13696,42.1,20672,27.5,30.6
05/04/2020 15:00,39,36.1,14338,40.8,20804,27.2,31.6
05/04/2020 15:30,41,35.2,14338,40.8,20530,27.8,32.4
05/04/2020 16:00,44.7,33.1,14362,40.7,20610,27.6,32.8
05/04/2020 16:30,48.8,31.1,13669,42.2,20482,27.9,32.8
05/04/2020 17:00,54,28.9,13633,42.3,20488,27.9,32.4
05/04/2020 17:30,61.4,26.9,13588,42.4,20489,27.9,31.6
05/04/2020 18:00,78.7,24.3,13604,42.3,20629,27.6,30.6
05/04/2020 18:30,84.9,23.3,13712,42.1,20736,27.3,29.4
05/04/2020 19:00,87,22.7,14354,40.7,20826,27.2,28.2
05/04/2020 19:30,90.1,22.2,13612,42.3,20521,27.8,27
05/04/2020 20:00,90.7,22,13644,42.2,20556,27.7,26
05/04/2020 20:30,90.8,21.7,13608,42.3,20608,27.6,25
05/04/2020 21:00,91.5,21.3,13648,42.2,20648,27.5,24.2
05/04/2020 21:30,92.3,21.1,13592,42.3,20625,27.6,23.6
05/04/2020 22:00,92.7,21,14208,41,20660,27.5,23.1
05/04/2020 22:30,93.7,20.8,14338,40.8,20488,27.9,22.6
05/04/2020 23:00,94.1,20.5,16386,36.5,20550,27.7,22.1
05/04/2020 23:30,95,20.1,14352,40.7,20483,27.9,21.7
06/04/2020 00:00,92.8,20.4,16384,36.5,20486,27.9,21.2
06/04/2020 00:30,93.2,20,16386,36.5,20587,27.7,20.8
06/04/2020 01:00,94.1,19.9,16420,36.4,20742,27.3,20.6
06/04/2020 01:30,94.1,19.9,16390,36.5,20513,27.8,20.4
06/04/2020 02:00,96.1,19.4,16388,36.5,20778,27.3,20.1
06/04/2020 02:30,99.1,19,16384,36.5,20801,27.2,19.8
06/04/2020 03:00,98.9,19.3,16386,36.5,20810,27.2,19.4
06/04/2020 03:30,99.1,19.4,16552,36.1,20818,27.2,19.2
06/04/2020 04:00,99.9,18.6,16536,36.2,20740,27.3,19
06/04/2020 04:30,99.9,18.9,16513,36.2,20742,27.3,18.8
06/04/2020 05:00,99.9,18.4,16529,36.2,20752,27.3,18.7
06/04/2020 05:30,99.9,18.3,16416,36.4,20808,27.2,18.3
06/04/2020 06:00,99.9,18.4,16384,36.5,20753,27.3,18.3
06/04/2020 06:30,99.9,18.2,16530,36.2,20776,27.3,18.1
06/04/2020 07:00,99.9,18.1,16436,36.4,20737,27.3,18.1
06/04/2020 07:30,99.9,18.3,16416,36.4,20582,27.7,18
06/04/2020 08:00,99.9,18.9,16476,36.3,20628,27.6,17.8
06/04/2020 08:30,96.4,20.5,14342,40.8,20643,27.5,18
06/04/2020 09:00,92.3,22.3,14408,40.6,20931,26.9,18.2
06/04/2020 09:30,86.8,24.1,14352,40.7,20881,27,18.9
06/04/2020 10:00,79.6,25.8,14370,40.7,20865,27.1,19.7
06/04/2020 10:30,68.6,27,13829,41.8,20498,27.8,20.8
06/04/2020 11:00,55.7,28.7,13448,42.6,20802,27.2,21.8
06/04/2020 11:30,41.1,30.7,13328,42.9,20744,27.3,23.1
06/04/2020 12:00,37.1,31.5,13320,42.9,20633,27.6,24.5
06/04/2020 12:30,34.9,32.9,13384,42.8,20492,27.9,26
06/04/2020 13:00,35.6,33.4,13216,43.1,20609,27.6,27.2
06/04/2020 13:30,35.8,33.9,13200,43.2,20673,27.5,28.5
06/04/2020 14:00,33.6,34.9,13061,43.5,20613,27.6,29.6
06/04/2020 14:30,33,36.1,13088,43.4,20504,27.8,30.6
06/04/2020 15:00,34.7,35.4,13104,43.4,20540,27.8,31.6
06/04/2020 15:30,38.2,33.5,13089,43.4,20592,27.6,32.2
06/04/2020 16:00,37.8,33.9,13216,43.1,20688,27.4,32.5
06/04/2020 16:30,40.5,32.3,13201,43.2,20496,27.8,32.5
06/04/2020 17:00,45.3,30.6,13056,43.5,20624,27.6,32.4
06/04/2020 17:30,48.3,29.3,13188,43.2,20482,27.9,32
06/04/2020 18:00,51.4,28.3,13193,43.2,20549,27.7,31.2
06/04/2020 18:30,54,28,13356,42.8,20593,27.6,30.6
06/04/2020 19:00,59.1,27.7,13448,42.6,20609,27.6,30
06/04/2020 19:30,59.9,27.6,13312,42.9,20520,27.8,29.3
06/04/2020 20:00,63.2,27.3,13569,42.4,20510,27.8,29
06/04/2020 20:41,75.2,26.5,13568,42.4,20494,27.8,28.4
06/04/2020 21:00,79.4,26.2,13601,42.3,20482,27.9,28.1
06/04/2020 21:30,81.7,25.8,13669,42.2,20484,27.9,27.6
06/04/2020 22:00,86.8,24.9,13696,42.1,20488,27.9,27
06/04/2020 22:30,91.6,23.8,13729,42.1,20500,27.8,26.4
06/04/2020 23:00,92.4,23.7,13765,42,20490,27.9,25.9
06/04/2020 23:30,93.8,23.4,13576,42.4,20584,27.7,25.4
07/04/2020 00:00,94.9,22.7,13575,42.4,20496,27.8,24.7
07/04/2020 00:30,94.6,22.1,13636,42.3,20489,27.9,24.2
07/04/2020 01:00,94.9,21.9,13828,41.8,20532,27.8,23.8
07/04/2020 01:30,95,21.9,13912,41.7,18028,33,23.3
07/04/2020 02:00,95.2,21.8,13825,41.9,20513,27.8,22.9
07/04/2020 02:30,97,20.9,13932,41.6,20488,27.9,22.5
07/04/2020 03:00,99.9,20.5,13908,41.7,20500,27.8,22.1
07/04/2020 03:30,99.9,20.1,13984,41.5,20488,27.9,21.8
07/04/2020 04:00,99.9,20.2,13831,41.8,20560,27.7,21.4
07/04/2020 04:30,99.1,20.6,14048,41.4,20524,27.8,20.9
07/04/2020 05:00,98.9,20.6,14096,41.3,20548,27.7,20.7
07/04/2020 05:30,99.1,20.7,13825,41.9,20524,27.8,20.6
07/04/2020 06:00,98.3,20.7,14087,41.3,20480,27.9,20.4
07/04/2020 06:30,98,20.6,13912,41.7,20496,27.8,20.4
07/04/2020 07:00,98.7,20.5,13858,41.8,20488,27.9,20.3
07/04/2020 07:30,97.9,20.6,13952,41.6,18025,33,20.1
07/04/2020 08:00,96.7,20.8,14144,41.2,20705,27.4,20.1
07/04/2020 08:30,97.3,21.1,13936,41.6,20496,27.8,20
07/04/2020 09:00,94.9,21.6,14213,41,20786,27.2,20.1
07/04/2020 09:30,89.2,23.7,13956,41.6,20492,27.9,20.3
07/04/2020 10:00,82.9,25,16388,36.5,20488,27.9,20.6
07/04/2020 10:30,88.5,24.3,14229,41,20506,27.8,21.2
07/04/2020 11:00,90.2,23.9,16392,36.5,20608,27.6,21.5
07/04/2020 11:30,88.9,25,14244,41,20486,27.9,21.9
07/04/2020 12:00,84,24.9,14225,41,20502,27.8,22.4
07/04/2020 12:30,85,24.5,14081,41.3,20484,27.9,22.8
07/04/2020 13:00,90.4,24.4,14224,41,20490,27.9,22.9
07/04/2020 13:30,91.2,23.9,14232,41,20517,27.8,23.1
07/04/2020 14:00,87,25.3,14208,41,20484,27.9,23.2
07/04/2020 14:30,78,26.5,14241,41,20548,27.7,23.5
07/04/2020 15:00,77.7,26.8,14233,41,20590,27.6,23.9
07/04/2020 15:30,90,24.5,14105,41.3,20496,27.8,24.1
07/04/2020 16:00,94.4,23.5,14097,41.3,20596,27.6,24.2
07/04/2020 16:30,96.1,22.5,14116,41.2,20613,27.6,24.1
07/04/2020 17:00,98.2,21.6,14149,41.2,20482,27.9,23.6
07/04/2020 17:30,99.1,20.8,14145,41.2,20486,27.9,23.2
07/04/2020 18:00,98.2,21,14213,41,20480,27.9,22.8
07/04/2020 18:30,98.5,20.6,14249,41,20528,27.8,22.4
07/04/2020 19:00,98.4,20.6,14289,40.9,20560,27.7,21.9
07/04/2020 19:30,99.2,20.4,16384,36.5,20612,27.6,21.6
07/04/2020 20:00,99.6,20.2,16389,36.5,20640,27.5,21.2
07/04/2020 20:30,99.8,19.9,16384,36.5,20656,27.5,20.8
07/04/2020 21:00,99.9,19.8,16462,36.3,20608,27.6,20.6
07/04/2020 21:30,99.9,19.5,16464,36.3,20631,27.6,20.4
07/04/2020 22:00,99.9,19.5,13344,42.9,17167,34.8,20.1
07/04/2020 22:30,99.9,19.5,16392,36.5,20484,27.9,19.8
07/04/2020 23:00,99.9,19.4,16416,36.4,20482,27.9,19.5
07/04/2020 23:30,99.9,19.3,16384,36.5,20548,27.7,19.4
08/04/2020 00:00,99.9,19.3,16420,36.4,20552,27.7,19.4
08/04/2020 00:30,99.9,19.4,16418,36.4,20555,27.7,19.1
08/04/2020 01:00,99.9,19,16456,36.3,20481,27.9,19.1
08/04/2020 01:30,99.9,19,16416,36.4,20527,27.8,18.8
08/04/2020 02:00,99.9,18.8,16384,36.5,20506,27.8,18.8
08/04/2020 02:30,99.9,18.5,16448,36.3,20525,27.8,18.6
08/04/2020 03:00,99.9,18.4,16386,36.5,20558,27.7,18.3
08/04/2020 03:30,99.9,18.3,16386,36.5,20516,27.8,18.2
08/04/2020 04:00,99.9,18.1,16432,36.4,20480,27.9,18.2
08/04/2020 04:30,99.9,18.2,16384,36.5,20865,27.1,17.9
08/04/2020 05:00,99.9,18.1,16394,36.5,20881,27,17.9
08/04/2020 05:30,99.9,18,16458,36.3,20887,27,17.8
08/04/2020 06:00,99.9,17.8,16458,36.3,20897,27,17.7
08/04/2020 06:30,99.9,17.6,16420,36.4,20865,27.1,17.6
08/04/2020 07:00,99.9,17.5,16422,36.4,20866,27.1,17.4
08/04/2020 07:30,99.9,17.9,16456,36.3,20617,27.6,17.4
08/04/2020 08:00,99.7,18.4,16424,36.4,20758,27.3,17.2
08/04/2020 08:30,98.6,18.9,16469,36.3,20625,27.6,17.4
08/04/2020 09:00,99.1,19.1,16456,36.3,20887,27,17.4
08/04/2020 09:30,98.6,19.2,16388,36.5,20738,27.3,17.6
08/04/2020 10:00,98.5,19.1,16392,36.5,20768,27.3,17.7
08/04/2020 10:30,98.6,19,16387,36.5,20801,27.2,17.8
08/04/2020 11:00,97.4,19.3,14430,40.6,20480,27.9,17.8
08/04/2020 11:30,94.6,20.8,14481,40.5,20544,27.7,18.1
08/04/2020 12:00,93.2,21.5,14469,40.5,20516,27.8,18.4
08/04/2020 12:30,94.1,21.2,14466,40.5,20492,27.9,18.8
08/04/2020 13:00,95.8,20.4,14401,40.6,20484,27.9,19.1
08/04/2020 13:30,95.8,20,14357,40.7,20496,27.8,19.1
08/04/2020 14:00,94.8,20.5,14503,40.4,20480,27.9,19.4
08/04/2020 14:30,93.3,21.1,14488,40.5,20480,27.9,19.5
08/04/2020 15:00,96,20.2,14342,40.8,20608,27.6,19.8
08/04/2020 15:30,97.9,19.5,14528,40.4,20496,27.8,19.7
08/04/2020 16:00,97.1,19.5,14464,40.5,20480,27.9,19.6
08/04/2020 18:00,99.3,18.3,14402,40.6,20873,27.1,19.1
08/04/2020 18:30,99.7,18.1,14371,40.7,20547,27.7,18.8
08/04/2020 19:00,99.9,18,14435,40.6,20984,26.8,18.6
08/04/2020 19:30,99.8,18.1,14338,40.8,20510,27.8,18.4
08/04/2020 20:00,99.7,17.9,14353,40.7,20544,27.7,18.2
08/04/2020 20:30,99.5,17.7,14343,40.8,20540,27.8,17.9
08/04/2020 21:00,99.5,17.3,14342,40.8,20992,26.8,17.8
08/04/2020 21:30,99.8,17.2,14424,40.6,20542,27.7,17.7
08/04/2020 22:00,99.8,16.9,14400,40.6,20522,27.8,17.4
08/04/2020 22:30,99.8,16.8,13760,42,20738,27.3,17.2
08/04/2020 23:00,99.9,16.7,14342,40.8,20504,27.8,17.1
08/04/2020 23:30,99.9,16.6,14344,40.8,20576,27.7,16.8
09/04/2020 00:00,99.9,16.4,14358,40.7,20496,27.8,16.4
09/04/2020 00:30,99.9,16.5,14340,40.8,20514,27.8,16.5
09/04/2020 01:00,99.5,17.2,14360,40.7,20490,27.9,16.2
09/04/2020 01:30,99.2,17.5,14418,40.6,20545,27.7,16.4
09/04/2020 02:00,99.9,16.8,14385,40.7,20512,27.8,16.4
09/04/2020 02:30,99.9,16.6,14471,40.5,20480,27.9,16.2
09/04/2020 03:00,99.9,16.3,14465,40.5,20512,27.8,16.1
09/04/2020 03:30,99.9,16.2,14336,40.8,20487,27.9,16.1
09/04/2020 04:00,99.9,16.3,14338,40.8,20480,27.9,16.1
09/04/2020 04:30,99.9,16,14336,40.8,20865,27.1,15.6
09/04/2020 05:00,99.9,16.1,14338,40.8,20487,27.9,15.8
09/04/2020 05:30,99.9,15.6,14346,40.8,20483,27.9,15.6
09/04/2020 06:00,99.9,15.3,14338,40.8,20484,27.9,15.3
09/04/2020 06:30,99.8,15.1,13992,41.5,20486,27.9,15.1
